,tweet_id,sentiment,author,content
27531,1695806187,joy,j3im3,3 years in 2 months!! hooorah! can't wait!
23532,1694644789,joy,mohanbn,@jemshad cool.. look forward for frequent tweets
21260,1694201795,joy,joshnorgren,For all you Lord of the Rings fans. You MUST see this 40min fan film that just released. It's awesome!  http://is.gd/wvrx Watch in HD
22515,1694439265,joy,SneakyRaccoon,Having a cup of tea
31628,1752019129,joy,weblittlepieces,@syedbalkhi It's ok now ! I've cleared my cache and everything is fine
24456,1694836379,joy,rebekahnew,ah just finished making tea for tomorrow night
38515,1753665728,joy,leighdj,@fawcett94 - I'm not letting Reach sink. Thats for sure. I'm still presenting and joint HON! Owens Mon 8pm-10pm &amp; I'm Sat 2pm-4pm
27480,1695803751,joy,leahPanilan,Is off today and gonna go shopping!! T-minus 22 days til CUUUBA!!
36772,1753367086,joy,Ms_Hernandez,@kyleterrell Yeah I'm kinda glad I did stay home
23337,1694605475,joy,Muzzzza,"@Sally_E u work hard Sally  Not sure i can muscle up the courage to go on my own, it will be hard without you laughing at my unco-ness"
22026,1694347956,joy,enked,@textualoffender Good Luck.. mine 3rd day today !
24268,1694792746,joy,halina1979,@AndyACB yes not for putting inside anything else
26490,1695411702,joy,Miss_MariaS,"@xeydna sounds good, the one I was too was also fun"
24170,1694771142,joy,nugget37,@MattCohenIII it could be worse  so u usually a nite owl?
24951,1694955354,joy,jar_jar_jar,Gonna get my ticket to Las Vegas today. Gotta check my milage. Can't wait till August
15757,1964976665,joy,ang_miller,@megbc OMG!!!!! 17???? wow. I'm the old one...
36522,1753328818,joy,reba_marie,@jillieface lol very much appreciated!!!  so excited!!!
30820,1751716972,joy,dclaryjr,@George_Mounce yes and it lasts way past my bedtime!
11806,1963362983,joy,MzMonaLisa,Listening to 'Fountain of youth' by Supastition @imeem http://x.imeem.com/KPEQpG7vUY how ive been feeling about music these days
29994,1751430645,joy,tommysalami013,Hanging with my cousin Jimmy then hopefully hanging with my friend
24655,1694882523,joy,ThePhene,"well, having looked at my bruv's exam timetable and french oral exam I feel very fortunate  now to, erm, digest my morning revision..."
27925,1695965406,joy,GinaLaGuardia,@MizFitOnline I agree. I danced with my dad to &quot;Kind &amp; Generous&quot; at my wedding. HUGE fan.
27098,1695655078,joy,andersonmat,Just jailbroke david's iphone in computer programming.
11493,1963230221,joy,Megabeth321,Kinda may have chickened out...
5121,1960626140,joy,findingtrixie,fcuk! ayoko na!! I said that in tagalog cuz idk what to do anymore!
26324,1695374865,joy,Morganiley,Came home early from school to catch up on my lack of sleep. Thanks @thebamboozle
20910,1694127994,joy,subs08,lol  Check this video out -- New Minute Maid Commercial http://tinyurl.com/cplt7p
9675,1962684485,joy,hawkins_boi,There my laptop is dead  lucky I got my fone lol
32547,1752322414,joy,mytimeishere,@TheWayIRoll HIII!!!!  i've missed you  just bored....what about u?
32176,1752194621,joy,redtogray,"long, fun day  now for some relaxation. some TV with the mom, then sleeeep"
27590,1695845110,joy,thomasmccauley,"@lucascruikshank http://twitpic.com/4i2zu - wow, thats so cool!"
7159,1961554378,joy,purpig,"@foxforcefive Headaches suck, especially stress related ones. I used to get those a lot.  &lt;3"
27593,1695845144,joy,nathanryder,@psuedonym Alternatively you could spend the afternoon reading &quot;Pride and Prejudice and Zombies&quot;
13718,1964149450,joy,SamanthaEnnis11,"wow, i broke my toe today on a stupid piece of concrete!  LAME! job searching then sight seeing with Brittany."
23953,1694727148,joy,sudhamshu,@varunshridhar Lets leave the nervousness until tomorrow!
22150,1694367053,joy,huijuntan,thanks to @ranukka and i'm now on twitter!
29048,1751070618,joy,Republican_Girl,@Victoryhawk It depends if you are having fun or not...
28046,1696043244,joy,Sams_Antics,"Man, Monday sucks. What I wouldn't give to be a rich beach bum, diving in a tropical lagoon every day, eating fresh fruit and fish...ahhh"
35581,1753136687,joy,DujourMag,@xantherrific online! www.dujourmag.com/subscribe
33185,1752533574,joy,dagmarbleasdale,"Landon now announces, &quot;Big poopy coming!&quot; every time. I'm just waiting for him to yell that in a store for the first time"
7140,1961551645,joy,toraks,@Bronte9 Hugs to hubby! I'll probably be in the same place come the 1st of September.
15146,1964746051,joy,caitlinison,"made it into leadership, buttt i'm still not happy! how can i enjoy it without my best friend?"
28876,1751000160,joy,Leanne_King,@lyndons think yourself lucky!  I also broke  all my fingers at school when a window sash broke with my fingers like pancakes on the sill
27438,1695768654,joy,domness,Sent Twitterville 1.2 off to Apple for review  More screenshots etc will be released later this week.
22542,1694440618,joy,onjm,national starwars day today- may the fourth be with you
28066,1696043909,joy,an0key,@prisca_eyedea I love last.fm but find it a lot easier (and more content) on spotify  add me on http://last.fm/user/an0key if you like
25977,1695251147,joy,KeithMoulder,"@razorbackrandy If I am... so are U, my friend.  HA!  But the thing is... WE make old look GOOD!"
32096,1752191333,joy,kittehkilla,My dad knows i got drunk today. And i didnt get in trouble.
38640,1753694010,joy,zoja87,"It's raining cats and dogs in Gda?sk today , looks nice 'though through a window"
33358,1752591120,joy,sevennrose,I would rather end up heart broken then have regret because i didnt take a chance
24369,1694814890,joy,kimtagg,i'm yours.  hahahaha jason mraz &lt;3 lol
25537,1695135128,joy,gyorgyimihalyi,2 more days before the big conference: Central-Eastern Europe &amp; Caspian Scout Group Meeting... it is almost too long for twitter
21477,1694239985,joy,NicolaWwilts,@billingtonart Gone have my ears on it when I am at home ..plenty of painting for you as well
27932,1695965537,joy,lewisdenby,@ChaosSmurf Yes! You do!
2006,1957452090,joy,JayashreeR,"Oopsie, the origami box I just made looks like a strawberry! should I be allowed to teach?"
23940,1694726677,joy,okgosu,"Going home, see you at night in local time"
24762,1694928278,joy,Huyvtq,[Somewhere - Within Temptation] returned to mysefl. Keep working hard till June
21339,1694220138,joy,MzMink,"Heading to bed. I think I'll read for a bit, propped up on fluffy pillows."
3314,1957753190,joy,saintfjr,@adrenalynntoao Hope you feel better! If your alone we can talk until your ready to go to bed...I'm alone too
39493,1753823130,joy,evilbugz,Cleaning all day today after he runs off to do his stuff and setting my schedule for the week.  I feel much better now and calmer too!
25835,1695219958,joy,GoldenSyrupAli,@crafty Hope it went well! Was rooting for you both from the (not so) comfort(able world) of PhD application form-filling-in  xxx
686,1957124444,joy,fangirldak,@JetWolf I know I enjoy watching you two on twitter. About as entertaining as the comic.  That I miss
28257,1696134697,joy,fringeoriginals,"@thedrawingroom hilarious. so if she acts up, all you have to do is say 1 little word...&quot;gummed up&quot; grosses me out; hub says it 2 torment"
4048,1960194630,joy,spilla_,had to take my baby to the vet again today
32631,1752352950,joy,GeorgiaGirl30,I am off to bed now....my family has a wonderful day planned for me today      Happy Mother's Day
14060,1964326038,joy,richardjluna,http://twitpic.com/67hw5 - Session almost over
22375,1694419700,joy,skyebokany,When will you be saying &quot; hello there NEW ZEALAND &quot;  haha @taylorswift13
35367,1753094557,joy,camila55,"reality needs to check in. schools over. time to party  not tonight tho, im going to bed. night, night."
31835,1752087824,joy,sunnyosl,@JoannePeh jia you !
39085,1753759323,joy,Laryllan,@aanneeB ok  i kinda thought so... i mean those 2? ... it would be funny though.
30813,1751716610,joy,aislingphoto,just got home from the show opening.  fantastic. thanks to everyone who came out
30421,1751575114,joy,yayita13,http://twitpic.com/4w8kr - meet Bella the new member of the family!!
34692,1752940961,joy,CaMabigail,@djR3Z okay just checking!
19951,1966428579,joy,kaiennyu,screw it lemme click on a ticket. preetttty sure i can make it. might not make it for vermillion lies opening tho
23332,1694605358,joy,aprilyim,looking at tabs for all of the &quot;Boys Like Girls&quot; songs
24886,1694952847,joy,Woodz_HN,"Woken up finally after a long night out, tea, toast and TV coming up..."
1268,1957259916,joy,tzie,off to my Psychology class.
36057,1753236548,joy,raachfaacee,"Sasha's helped too, of course"
16666,1965419171,joy,NykoleMazzola,so ready to go home
19382,1966246334,joy,lojalita,"Bought some little plastic personal wine bottles at Jewel, perfect for rooftop boozin'! Wish I didn't have to wait so long!"
33195,1752533895,joy,MustBeBenHughes,Ah! Just remembered some (hopefully good) news is coming (hopefully soon) from someone I know... once again may the *happydance* commence
22484,1694437865,joy,JustJenise,Still wide awake... fortunately I don't have to be up early.
1102,1957216827,joy,shellsandcheese,I just spent 2 hours playing TF2 and I don't think I'm any better at it than when I started.
32007,1752157351,joy,SCJacka,WGN is playing old episodes of Rocky &amp; Bullwinkle. Fractured Fairy Tales for the win
32454,1752290924,joy,amberpatrick,totally the best part of my day was studying with @beccahicklen  haha ok now i'm really leaving holly's and i'll be there shortly! peace!
11496,1963230761,joy,Schattenwolf,@LmdLaura im fine. but a bit tired  im glad that its weekend now.
31207,1751854687,joy,JennyErikson,@dexterlo feel better!   c's been teething all week &amp; its been rough...
30438,1751607283,joy,France23,"HAHAH, Did I hear MVP Chants in Atlanta's Arena?  At least they get it right there, unlike at staples"
7747,1961876306,joy,ge0rgei,What a meeting... YAY more work for me
1491,1957319291,joy,dratsab,@ghozali actually I'd prefer a rum or gin but don't have have any as I've preferred them too much previously
33365,1752591361,joy,ukdjgrl993,FREE UNLIMITED RINGTONES!!! - http://tinyurl.com/freeringring - USA ONLY - Awesome 4 iphone
16893,1965474037,joy,janorange352,"K, just finished my last 2 clients for the night. Going home alone  Thats ok I need to be alone, must find inner peace."
20163,1693995083,joy,cheapcheapcheap,@SashaKane I am absolutely craving a brownie with ice cream right now. FedEx some over!
33046,1752476685,joy,itsliz85,happy mother's day everyone
23150,1694567862,joy,bakeddd,"@areyoumee yeaaaah lol, i'm just insane"
39790,1753871934,joy,torilovesbradie,"@sarahhh3 ill call you on my home phone to your home phone    after dinner tho! coz im almost ready to eat, is that ok? xx"
13720,1964150267,joy,12gaBrowningGal,"@rickblanton Not married any more! Silly man! That was done long ago, you do read my tweets! Barely escaped w/out paying him alimony!"
34481,1752873929,joy,sugar_pie_1096,Just joined Twitter hehe
30057,1751464622,joy,LSUAaron,"Yeah, I think we've earned it!"
10162,1962838079,joy,andrew_89,sitting at home doing nothing. gonna be like this all weekend
20088,1693976179,joy,myahaynes23,finally gone!!!
38066,1753599245,joy,voguematerial,have you ever met a guy thatv was everything you want and need but you never really went for it w/ him ? g'nite Daddy
23410,1694608621,joy,lovetaylorw,@ddlovato how was bamboozle? i wish i could've gone. &amp;&amp; have you worked with laurie ann gibson? she told me you guys worked together
32779,1752413525,joy,JSircle,@DawnRichard Let's go!
26619,1695475941,joy,sarinha4,wats up in your world x) i just won a basketball game  best shooter on the team  idk if shooter existes lol but you understand haha
22134,1694366518,joy,inkaholic,hold on to what you've got
36602,1753332219,joy,laurawrsaurus,you are acting like 5 year olds   @player112345 @Carole09
11496,1963230761,joy,Schattenwolf,@LmdLaura im fine. but a bit tired  im glad that its weekend now.
23769,1694686922,joy,savior1980,"like spirits in the night ooooh night, quï¿½ grande ere mr. springsteen"
30651,1751679064,joy,TizBanana,@AimeeLady Lol... She is fine the way she is  How has your weekend been?
25857,1695220687,joy,citrusandcandy,@LemonpiY lol you mite be able to see them on facebook if you have it (and if you add me). Obviously I can't post them on my blog
9527,1962603724,joy,loreli,"wishing i was there, so you should go in my place. #brandwkshop http://tr.im/mOXL i see they've got scott bedbury and more.. poor me"
20697,1694090670,joy,Lynn__C,at school... can't wait to get  out of here today...get my tattoo at 3
9897,1962739992,joy,MzAshaZ,"@MrExclusive1 I'm jealous...i need 2 escape 2, lol."
35721,1753158680,joy,imdinnar,success!
28240,1696134061,joy,ivona_ak,@AlGov lmao I'm glad I'm not the only one
29132,1751105813,joy,leewaters,"@princeryan No, I'm waiting for it to come to DVD. (I'm frugal.)  You saw it?"
1141,1957227285,joy,_ranna,@DHughesy ME! I wanted to go.
20504,1694053238,joy,joecommisso,@pokr thanks for the retweet  poker is the best card game on earth
33348,1752590890,joy,marisselaoh,i wanna watch tormented. it's showing on May 22
36674,1753349261,joy,gm_s,@millportonian Don't worry. You'll be 38 soon
33639,1752672214,joy,Ang3lito,I love ridding in this weather
28698,1750931467,joy,Rex_Racer,"This feeling inside me, Oh it sends me sky high..."
34941,1752986522,joy,quickthorns,"@devilsnight Hey, that's my Bug! And my martini glasses . . ."
12970,1963809410,joy,hayitsmonica,@acupofjo 1. i dont  2. LMFAO I WONDER.
21758,1694293492,joy,dda,"Nope, thank God, not on Air...  It's a REAL application, compiled code..."
30934,1751783731,joy,MilkNSilver,I've got jam! Oh yea.
11806,1963362983,joy,MzMonaLisa,Listening to 'Fountain of youth' by Supastition @imeem http://x.imeem.com/KPEQpG7vUY how ive been feeling about music these days
26160,1695311974,joy,DjARKa,"follow me aswel !!!!!!!! if u have twitter, follow me lool !! www.twitter.com/djarka  koool"
15596,1964888771,joy,missnita2005,Finally got my lil monster off my hands so I could run errands and now I gotta do them in the rain!!!
10986,1963081425,joy,Sophhs,"@riannesketch well, someone told me it's only there for two weeks  i'm going again next week with a friend IN SCHOOL TIME :p ..."
17951,1965840380,joy,ArmyStrykersMom,Cleaned out my Followers List and blocked the porn girls &amp; Crap Now I look like a spammer
